"","User_uid","project_phase","garden_type","garden_size","Local_tree_cover","fence_height","compost","pop_100","dist_water_100","imperv_100","noise_100","tree_cover_100","distance_border","inside","left","top","right","bottom","gridnumber","xcoord_centroid_25833","ycoord_centroid_25833","Squirrel_Week1","Squirrel_Week2","Squirrel_Week3","Squirrel_Week4"
"325",1966,5,"Kleingarten",400,10,200,"Geschlossen",273.648010253906,289.532531738281,76.9304428100586,60.5938262939453,14.0961265563965,10534.5828500519,1,391646.96875,5821814.5,393646.96875,5819814.5,151,392646.96875,5820814.5,NA,NA,NA,NA
"326",1201,3,"Wohngrundstueck",2000,5,160,"Offen",261.795745849609,196.792388916016,92.379035949707,58.4626884460449,8.42031002044678,9845.47050860858,1,391646.96875,5819814.5,393646.96875,5817814.5,152,392646.96875,5818814.5,1,1,0,0
"327",1558,4,"Wohngrundstueck",300,10,150,"Offen",251.525192260742,49.7095108032227,83.5682830810547,50.486255645752,12.2818431854248,9938.2359689914,1,391646.96875,5819814.5,393646.96875,5817814.5,152,392646.96875,5818814.5,NA,NA,NA,NA
"328",1608,4,"Wohngrundstueck",250,5,180,"Offen",369.889984130859,137.547958374023,96.1658782958984,44.4951133728027,9.42389488220215,9954.49466193396,1,391646.96875,5819814.5,393646.96875,5817814.5,152,392646.96875,5818814.5,NA,NA,NA,NA
"329",392,2,"Kleingarten",220,15,100,"Geschlossen",287.321350097656,457.089019775391,79.2927932739258,64.4574737548828,0,7753.14873545739,1,391646.96875,5817814.5,393646.96875,5815814.5,153,392646.96875,5816814.5,0,1,1,1
"330",562,2,"Wohngrundstueck",160,20,150,"Geschlossen",222.856460571289,419.936798095703,67.0134353637695,63.2444076538086,8.5621976852417,7767.66202209831,1,391646.96875,5817814.5,393646.96875,5815814.5,153,392646.96875,5816814.5,NA,NA,NA,NA
"331",1099,3,"Kleingarten",350,15,0,"Geschlossen",661.900451660156,1583.57885742188,99.2803649902344,48.5134201049805,0,6606.93133938294,1,391646.96875,5815814.5,393646.96875,5813814.5,154,392646.96875,5814814.5,1,0,0,1
"332",207,1,"Kleingarten",250,25,110,"Offen",0.241989150643349,423.235229492188,51.4772109985352,54.507869720459,66.5117874145508,4269.51342258644,1,391646.96875,5813814.5,393646.96875,5811814.5,155,392646.96875,5812814.5,NA,NA,NA,NA
"333",310,1,"Kleingarten",800,20,0,"Offen",0.32404813170433,220.372467041016,1.34693443775177,53.6022071838379,1.65660035610199,4219.0125867926,1,391646.96875,5813814.5,393646.96875,5811814.5,155,392646.96875,5812814.5,NA,NA,NA,NA
"334",1151,3,"Kleingarten",603,25,110,"Geschlossen",0.0833689942955971,474.225982666016,69.9056015014648,70.5803146362305,26.4847602844238,4370.23573200605,1,391646.96875,5813814.5,393646.96875,5811814.5,155,392646.96875,5812814.5,NA,NA,NA,NA
"335",1568,4,"Kleingarten",360,15,100,"Offen",1.24479997158051,604.880432128906,39.4200706481934,67.2272033691406,62.6057929992676,4585.76200808662,1,391646.96875,5813814.5,393646.96875,5811814.5,155,392646.96875,5812814.5,NA,NA,NA,NA
"336",1824,5,"Kleingarten",500,20,130,"Offen",0.350000023841858,446.354248046875,52.0182571411133,50.5233879089355,60.0938529968262,3854.0484310162,1,391646.96875,5813814.5,393646.96875,5811814.5,155,392646.96875,5812814.5,NA,NA,NA,NA
"337",208,1,"Wohngrundstueck",600,20,120,"Offen",47.3374443054199,505.843200683594,67.2270889282227,49.8332557678223,35.1802711486816,3347.06780771515,1,391646.96875,5811814.5,393646.96875,5809814.5,156,392646.96875,5810814.5,NA,NA,NA,NA
"338",1060,3,"Kleingarten",1000,20,150,"Offen",31.4736213684082,483.663330078125,60.8390426635742,48.0293807983398,34.1988525390625,3559.42614825948,1,391646.96875,5811814.5,393646.96875,5809814.5,156,392646.96875,5810814.5,1,1,1,1
"339",1254,3,"Wohngrundstueck",450,15,200,"Offen",34.658260345459,460.439025878906,76.2532501220703,65.2728805541992,22.9053077697754,3223.61019847416,1,391646.96875,5811814.5,393646.96875,5809814.5,156,392646.96875,5810814.5,NA,NA,NA,NA
"340",1827,5,"Wohngrundstueck",400,4,0,"Geschlossen",49.8800010681152,507.089538574219,64.9949035644531,52.8150787353516,45.137134552002,3287.62885138963,1,391646.96875,5811814.5,393646.96875,5809814.5,156,392646.96875,5810814.5,NA,NA,NA,NA
"341",209,1,"Kleingarten",400,15,120,"Offen",0,416.609680175781,6.92472791671753,47.2486000061035,9.6877613067627,1966.34707391353,1,391646.96875,5809814.5,393646.96875,5807814.5,157,392646.96875,5808814.5,NA,NA,NA,NA
"342",1100,3,"Wohngrundstueck",480,43,80,"Offen",31.8411178588867,542.278198242188,50.5488243103027,49.7734756469727,35.6556053161621,1251.92400347328,1,391646.96875,5809814.5,393646.96875,5807814.5,157,392646.96875,5808814.5,NA,NA,NA,NA
"343",1255,3,"Wohngrundstueck",160,5,130,"Geschlossen",47.5961036682129,1289.578125,62.3832969665527,49.4067726135254,22.9097995758057,449.310345226582,1,391646.96875,5809814.5,393646.96875,5807814.5,157,392646.96875,5808814.5,1,1,1,1
"344",1421,4,"Wohngrundstueck",360,10,130,"Geschlossen",93.8254928588867,253.287490844727,62.2654266357422,50.6692810058594,28.6366100311279,737.461871725276,1,391646.96875,5809814.5,393646.96875,5807814.5,157,392646.96875,5808814.5,1,1,0,0
"345",1422,4,"Kleingarten",345,10,100,"Offen",0,434.362609863281,0.795974969863892,47.360969543457,4.18755578994751,1687.95218592481,1,391646.96875,5809814.5,393646.96875,5807814.5,157,392646.96875,5808814.5,NA,NA,NA,NA
"346",1592,4,"Wohngrundstueck",209,10,100,"Geschlossen",93.8254928588867,253.287490844727,62.2654266357422,50.6692810058594,28.6366100311279,744.950990402628,1,391646.96875,5809814.5,393646.96875,5807814.5,157,392646.96875,5808814.5,0,1,0,1
"347",1854,5,"Wohngrundstueck",100,0,75,"Keiner",128.052551269531,549.710510253906,58.240047454834,45.3657455444336,23.8700389862061,1373.35968094409,1,391646.96875,5809814.5,393646.96875,5807814.5,157,392646.96875,5808814.5,NA,NA,NA,NA
"348",1967,5,"Wohngrundstueck",539,5,180,"Geschlossen",47.2831993103027,712.387939453125,74.5853958129883,64.6198425292969,26.1426601409912,895.209309130214,1,391646.96875,5809814.5,393646.96875,5807814.5,157,392646.96875,5808814.5,NA,NA,NA,NA
"349",210,1,"Wohngrundstueck",130,5,120,"Geschlossen",103.328727722168,1019.09130859375,33.7742881774902,54.4116477966309,52.5232238769531,757.141853830447,1,391646.96875,5807814.5,393646.96875,5805814.5,158,392646.96875,5806814.5,NA,NA,NA,NA
"350",1140,3,"Wohngrundstueck",110,4,50,"Keiner",42.9220008850098,1767.83679199219,64.6385650634766,49.7825546264648,32.1941604614258,516.450017885346,1,391646.96875,5807814.5,393646.96875,5805814.5,158,392646.96875,5806814.5,1,0,0,0
"351",1919,5,"Wohngrundstueck",900,10,100,"Offen",58.1641082763672,1153.11853027344,49.2282981872559,43.5792808532715,32.8894920349121,42.8569251340849,1,391646.96875,5805814.5,393646.96875,5803814.5,159,392646.96875,5804814.5,1,1,1,0
"352",1954,5,"Wohngrundstueck",500,20,80,"Geschlossen",46.1100006103516,402.873809814453,42.8417472839355,49.6748504638672,56.7816467285156,285.9823851085,1,391646.96875,5805814.5,393646.96875,5803814.5,159,392646.96875,5804814.5,NA,NA,NA,NA
"353",1085,3,"Wohngrundstueck",1000,15,150,"Keiner",21.7999992370605,1403.81262207031,69.5877685546875,58.250316619873,33.3508834838867,3119.33892147334,1,393646.96875,5831814.5,395646.96875,5829814.5,163,394646.96875,5830814.5,NA,NA,NA,NA
"354",212,1,"Wohngrundstueck",800,5,120,"Offen",30.4567604064941,811.213928222656,59.0821647644043,63.9616508483887,49.7448234558105,3465.68780958499,1,393646.96875,5829814.5,395646.96875,5827814.5,164,394646.96875,5828814.5,NA,NA,NA,NA
"355",1103,3,"Wohngrundstueck",730,25,100,"Keiner",33.751636505127,1484.08715820312,61.5476112365723,65.094352722168,41.934455871582,2857.69887969486,1,393646.96875,5829814.5,395646.96875,5827814.5,164,394646.96875,5828814.5,NA,NA,NA,NA
"356",1256,3,"Wohngrundstueck",880,15,150,"Offen",30.4146404266357,843.809875488281,50.8671340942383,65.9630432128906,47.8070869445801,3431.84860900287,1,393646.96875,5829814.5,395646.96875,5827814.5,164,394646.96875,5828814.5,NA,NA,NA,NA
"357",1606,4,"Wohngrundstueck",850,20,180,"Offen",33.1847114562988,1192.81652832031,55.3375282287598,58.7777709960938,32.1253700256348,3743.78477626729,1,393646.96875,5829814.5,395646.96875,5827814.5,164,394646.96875,5828814.5,NA,NA,NA,NA
"358",590,2,"Wohngrundstueck",600,5,155,"Geschlossen",9.52195739746094,654.180297851562,59.2544860839844,60.7357406616211,55.4234390258789,3677.75751903559,1,393646.96875,5827814.5,395646.96875,5825814.5,165,394646.96875,5826814.5,NA,NA,NA,NA
"359",1187,3,"Wohngrundstueck",1000,10,160,"Keiner",51.5359382629395,51.4867858886719,58.0442962646484,63.6674423217773,24.3550968170166,4790.43409232005,1,393646.96875,5827814.5,395646.96875,5825814.5,165,394646.96875,5826814.5,NA,NA,NA,NA
"360",1423,4,"Kleingarten",400,30,100,"Offen",15.2743997573853,1087.38171386719,70.6270446777344,66.675895690918,37.9129829406738,4523.4243048917,1,393646.96875,5827814.5,395646.96875,5825814.5,165,394646.96875,5826814.5,1,0,0,1
"361",118,1,"Wohngrundstueck",30,5,100,"Keiner",28.6426849365234,734.06640625,49.0049324035645,59.1820220947266,54.7401237487793,5755.24900362491,1,393646.96875,5825814.5,395646.96875,5823814.5,166,394646.96875,5824814.5,NA,NA,NA,NA
"362",262,1,"Wohngrundstueck",500,20,120,"Offen",15.1275768280029,559.31005859375,64.5308303833008,56.6133842468262,31.0460071563721,4884.07967313927,1,393646.96875,5825814.5,395646.96875,5823814.5,166,394646.96875,5824814.5,NA,NA,NA,NA
"363",1116,3,"Kleingarten",177,20,120,"Geschlossen",4.01675367355347,288.726043701172,92.7520294189453,68.0764389038086,9.61770248413086,5349.78958469747,1,393646.96875,5825814.5,395646.96875,5823814.5,166,394646.96875,5824814.5,NA,NA,NA,NA
"364",1575,4,"Kleingarten",420,15,120,"Offen",213.401306152344,372.024566650391,49.2355690002441,62.0563926696777,23.7705631256104,5911.89935852233,1,393646.96875,5825814.5,395646.96875,5823814.5,166,394646.96875,5824814.5,NA,NA,NA,NA
"365",1856,5,"Wohngrundstueck",120,5,0,"Keiner",78.4898681640625,98.2315292358398,71.9966278076172,56.7353363037109,22.0428676605225,4989.81325430015,1,393646.96875,5825814.5,395646.96875,5823814.5,166,394646.96875,5824814.5,NA,NA,NA,NA
"366",1986,5,"Kleingarten",450,40,50,"Offen",3.69673585891724,603.485473632812,56.4493293762207,56.9136009216309,51.2032165527344,5694.1684831075,1,393646.96875,5825814.5,395646.96875,5823814.5,166,394646.96875,5824814.5,NA,NA,NA,NA
"367",215,1,"Wohngrundstueck",1100,15,0,"Offen",226.613525390625,721.381713867188,91.3491363525391,45.6072807312012,3.19703340530396,6083.67657113675,1,393646.96875,5823814.5,395646.96875,5821814.5,167,394646.96875,5822814.5,NA,NA,NA,NA
"368",417,2,"Wohngrundstueck",40,5,0,"Offen",202.680282592773,1985.23315429688,75.9274826049805,53.0323181152344,16.8853569030762,7698.69261322627,1,393646.96875,5823814.5,395646.96875,5821814.5,167,394646.96875,5822814.5,1,0,0,1
"369",553,2,"Kleingarten",340,30,120,"Offen",15.6875638961792,1535.06774902344,57.7158126831055,53.3828811645508,53.4232406616211,7098.2704243609,1,393646.96875,5823814.5,395646.96875,5821814.5,167,394646.96875,5822814.5,NA,NA,NA,NA
"370",1424,4,"Wohngrundstueck",700,20,150,"Geschlossen",24.4597091674805,1455.13452148438,67.7277221679688,55.7276039123535,38.2738647460938,6804.12881006858,1,393646.96875,5823814.5,395646.96875,5821814.5,167,394646.96875,5822814.5,NA,NA,NA,NA
"371",1874,5,"Wohngrundstueck",600,10,180,"Keiner",14.496527671814,1394.10437011719,66.9326553344727,68.8665924072266,29.2674026489258,6856.77091847427,1,393646.96875,5823814.5,395646.96875,5821814.5,167,394646.96875,5822814.5,NA,NA,NA,NA
"372",263,1,"Wohngrundstueck",1100,80,60,"Offen",310.2138671875,1479.32580566406,59.2626914978027,45.638542175293,28.4329891204834,9196.22286154387,1,393646.96875,5821814.5,395646.96875,5819814.5,168,394646.96875,5820814.5,1,1,1,1
"373",594,2,"Kleingarten",400,10,150,"Offen",0.95517772436142,1864.39074707031,56.117015838623,74.7162246704102,11.3242139816284,7488.68754506169,1,393646.96875,5821814.5,395646.96875,5819814.5,168,394646.96875,5820814.5,1,0,0,1
"374",1076,3,"Wohngrundstueck",200,15,80,"Geschlossen",13.4513149261475,1258.63623046875,72.3486099243164,65.1234512329102,13.4929332733154,8621.66363979745,1,393646.96875,5821814.5,395646.96875,5819814.5,168,394646.96875,5820814.5,NA,NA,NA,NA
"375",1286,3,"Wohngrundstueck",5000,5,220,"Offen",284.266937255859,1608.87927246094,79.6871337890625,56.8001098632812,16.0132026672363,9083.42371930142,1,393646.96875,5819814.5,395646.96875,5817814.5,169,394646.96875,5818814.5,NA,NA,NA,NA
"376",581,2,"Wohngrundstueck",100,14,0,"Keiner",98.8216705322266,196.50959777832,54.838623046875,51.9869499206543,28.8108825683594,3142.69484975751,1,393646.96875,5813814.5,395646.96875,5811814.5,172,394646.96875,5812814.5,NA,NA,NA,NA
"377",1114,3,"Kleingarten",335,30,120,"Geschlossen",0,307.796539306641,46.1873359680176,59.277717590332,34.5876274108887,3372.92079519356,1,393646.96875,5813814.5,395646.96875,5811814.5,172,394646.96875,5812814.5,1,1,0,0
"378",1258,3,"Wohngrundstueck",140,20,60,"Keiner",169.694198608398,186.909683227539,47.0266418457031,53.5782165527344,41.0970458984375,3399.09481288409,1,393646.96875,5813814.5,395646.96875,5811814.5,172,394646.96875,5812814.5,1,1,0,1
"379",1858,5,"Wohngrundstueck",200,20,0,"Geschlossen",115.695266723633,108.04759979248,65.6413269042969,53.3905639648438,31.3238983154297,3113.33888928341,1,393646.96875,5813814.5,395646.96875,5811814.5,172,394646.96875,5812814.5,NA,NA,NA,NA
"380",1993,5,"Wohngrundstueck",120,5,50,"Geschlossen",104.053161621094,234.360916137695,55.9676475524902,52.8674087524414,34.0686416625977,3117.26428620853,1,393646.96875,5813814.5,395646.96875,5811814.5,172,394646.96875,5812814.5,NA,NA,NA,NA
"381",1123,3,"Wohngrundstueck",1000,40,0,"Offen",25.619291305542,652.437744140625,43.7829627990723,49.8119697570801,44.997745513916,1782.78440726001,1,393646.96875,5811814.5,395646.96875,5809814.5,173,394646.96875,5810814.5,0,1,0,0
"382",1259,3,"Wohngrundstueck",840,50,80,"Keiner",32.7712173461914,174.298202514648,66.8978042602539,53.9332618713379,36.5194282531738,1227.42993650698,1,393646.96875,5811814.5,395646.96875,5809814.5,173,394646.96875,5810814.5,1,1,0,0
"383",1920,5,"Wohngrundstueck",900,8,120,"Keiner",21.2845287322998,439.1416015625,38.9310646057129,49.7445182800293,17.9638252258301,1588.2996795009,1,393646.96875,5811814.5,395646.96875,5809814.5,173,394646.96875,5810814.5,NA,NA,NA,NA
"384",1955,5,"Wohngrundstueck",100,30,150,"Offen",26.5164165496826,675.694580078125,68.028190612793,49.5598182678223,24.9800033569336,2630.83133723745,1,393646.96875,5811814.5,395646.96875,5809814.5,173,394646.96875,5810814.5,1,1,1,1
"385",1260,3,"Wohngrundstueck",200,75,100,"Geschlossen",56.0909118652344,780.017517089844,75.5727005004883,45.3626670837402,17.2083873748779,351.91690124464,1,393646.96875,5809814.5,395646.96875,5807814.5,174,394646.96875,5808814.5,NA,NA,NA,NA
"386",1831,5,"Wohngrundstueck",180,2,100,"Keiner",49.7254600524902,982.630798339844,70.2427444458008,44.3436698913574,22.2144889831543,143.050556878276,1,393646.96875,5809814.5,395646.96875,5807814.5,174,394646.96875,5808814.5,1,0,1,1
"387",1166,3,"Kleingarten",600,15,140,"Offen",0,854.633666992188,0,59.7675628662109,0,2043.86392915886,1,395646.96875,5833814.5,397646.96875,5831814.5,177,396646.96875,5832814.5,NA,NA,NA,NA
"388",222,1,"Kleingarten",430,20,0,"Geschlossen",0,659.414794921875,49.8706398010254,64.056037902832,66.1817245483398,1974.1487254346,1,395646.96875,5831814.5,397646.96875,5829814.5,178,396646.96875,5830814.5,NA,NA,NA,NA
"389",550,2,"Wohngrundstueck",850,15,120,"Keiner",33.1082496643066,539.78125,64.392463684082,63.6748123168945,30.2101154327393,2119.1981215044,1,395646.96875,5831814.5,397646.96875,5829814.5,178,396646.96875,5830814.5,NA,NA,NA,NA
"390",560,2,"Wohngrundstueck",1100,30,120,"Offen",32.9963035583496,507.474609375,40.7491760253906,62.452564239502,43.8370971679688,2182.33333888014,1,395646.96875,5831814.5,397646.96875,5829814.5,178,396646.96875,5830814.5,NA,NA,NA,NA
"391",1429,4,"Wohngrundstueck",300,10,120,"Geschlossen",26.8570709228516,314.83203125,34.0497283935547,59.1066360473633,63.5749168395996,2371.79481202707,1,395646.96875,5831814.5,397646.96875,5829814.5,178,396646.96875,5830814.5,NA,NA,NA,NA
"392",1921,5,"Wohngrundstueck",500,30,130,"Keiner",24.4956912994385,1395.58679199219,60.8324699401855,58.1983909606934,45.3387680053711,1215.5121848499,1,395646.96875,5831814.5,397646.96875,5829814.5,178,396646.96875,5830814.5,1,1,1,0
"393",404,2,"Wohngrundstueck",500,10,150,"Offen",31.9655723571777,1533.23071289062,64.5357284545898,58.6345558166504,36.7211837768555,2110.67560567004,1,395646.96875,5829814.5,397646.96875,5827814.5,179,396646.96875,5828814.5,0,1,0,0
"394",406,2,"Wohngrundstueck",377,15,120,"Geschlossen",25.1444606781006,295.170684814453,60.694278717041,53.5896186828613,49.6972427368164,1049.78731114954,1,395646.96875,5829814.5,397646.96875,5827814.5,179,396646.96875,5828814.5,NA,NA,NA,NA
"395",407,2,"Wohngrundstueck",1800,35,170,"Offen",26.4854278564453,1726.65441894531,42.5008659362793,62.1571464538574,42.8329772949219,2561.79165259758,1,395646.96875,5829814.5,397646.96875,5827814.5,179,396646.96875,5828814.5,NA,NA,NA,NA
"396",1148,3,"Wohngrundstueck",1200,25,125,"Offen",32.3134307861328,105.73218536377,56.8200149536133,53.0509796142578,48.1313858032227,931.706649188732,1,395646.96875,5829814.5,397646.96875,5827814.5,179,396646.96875,5828814.5,0,1,0,0
"397",1859,5,"Wohngrundstueck",700,10,180,"Geschlossen",34.5876159667969,1641.56860351562,40.8995552062988,56.9218559265137,24.1557521820068,2207.2022639555,1,395646.96875,5829814.5,397646.96875,5827814.5,179,396646.96875,5828814.5,NA,NA,NA,NA
"398",1860,5,"Wohngrundstueck",200,20,100,"Offen",27.4300231933594,87.4690322875977,60.952938079834,52.9414596557617,29.9912548065186,914.176212708998,1,395646.96875,5829814.5,397646.96875,5827814.5,179,396646.96875,5828814.5,NA,NA,NA,NA
"399",1962,5,"Wohngrundstueck",1000,20,100,"Geschlossen",16.1466541290283,581.2724609375,54.2080268859863,57.0087852478027,54.037296295166,1409.37891751615,1,395646.96875,5829814.5,397646.96875,5827814.5,179,396646.96875,5828814.5,NA,NA,NA,NA
"400",224,1,"Wohngrundstueck",800,15,80,"Keiner",24.7411937713623,1801.12048339844,36.3319358825684,54.7374610900879,52.8506660461426,2640.3099830602,1,395646.96875,5827814.5,397646.96875,5825814.5,180,396646.96875,5826814.5,NA,NA,NA,NA
"401",226,1,"Kleingarten",400,10,100,"Offen",104.592102050781,385.191345214844,59.6318626403809,65.7763519287109,34.0091018676758,4880.75957402458,1,395646.96875,5823814.5,397646.96875,5821814.5,182,396646.96875,5822814.5,NA,NA,NA,NA
"402",227,1,"Wohngrundstueck",200,5,90,"Offen",138.539749145508,127.22200012207,76.6615142822266,49.0226249694824,21.421558380127,4819.09747326046,1,395646.96875,5823814.5,397646.96875,5821814.5,182,396646.96875,5822814.5,0,0,0,1
"403",1167,3,"Kleingarten",350,15,0,"Geschlossen",0.508326232433319,878.964721679688,74.3182220458984,56.047306060791,25.0507526397705,6720.19706456737,1,395646.96875,5823814.5,397646.96875,5821814.5,182,396646.96875,5822814.5,NA,NA,NA,NA
"404",1830,5,"Wohngrundstueck",500,25,135,"Offen",42.1748809814453,168.547653198242,59.9913368225098,51.6155166625977,47.4552574157715,4828.27488002706,1,395646.96875,5823814.5,397646.96875,5821814.5,182,396646.96875,5822814.5,0,0,0,1
"405",1175,3,"Wohngrundstueck",100,10,150,"Keiner",96.8456573486328,1368.5595703125,96.5871810913086,49.3417167663574,0.719615697860718,7189.46171436837,1,395646.96875,5821814.5,397646.96875,5819814.5,183,396646.96875,5820814.5,NA,NA,NA,NA
"406",1189,3,"Wohngrundstueck",400,30,150,"Offen",61.7988586425781,899.383850097656,87.6162033081055,54.8654823303223,11.1210155487061,8352.93388696665,1,395646.96875,5821814.5,397646.96875,5819814.5,183,396646.96875,5820814.5,1,1,1,0
"407",442,2,"Wohngrundstueck",120,10,200,"Geschlossen",415.407592773438,1368.78918457031,95.482063293457,47.0636978149414,0,8872.0687328335,1,395646.96875,5819814.5,397646.96875,5817814.5,184,396646.96875,5818814.5,NA,NA,NA,NA
"408",1432,4,"Wohngrundstueck",100,5,80,"Geschlossen",54.8919715881348,1345.37145996094,89.7879867553711,61.8541107177734,0.120797649025917,7482.67136227521,1,395646.96875,5819814.5,397646.96875,5817814.5,184,396646.96875,5818814.5,NA,NA,NA,NA
"409",1433,4,"Wohngrundstueck",130,0,80,"Geschlossen",75.4007720947266,1329.71203613281,85.6129913330078,62.7468681335449,3.09159278869629,7482.67136227521,1,395646.96875,5819814.5,397646.96875,5817814.5,184,396646.96875,5818814.5,NA,NA,NA,NA
"410",229,1,"Kleingarten",200,15,0,"Geschlossen",91.6662445068359,77.1552658081055,65.6846542358398,51.1760635375977,34.3252220153809,8127.54037826135,1,395646.96875,5817814.5,397646.96875,5815814.5,185,396646.96875,5816814.5,NA,NA,NA,NA
"411",317,1,"Wohngrundstueck",60,20,200,"Geschlossen",152.653366088867,180.84211730957,83.4230194091797,51.8382377624512,15.8046808242798,8384.51517615982,1,395646.96875,5817814.5,397646.96875,5815814.5,185,396646.96875,5816814.5,NA,NA,NA,NA
"412",443,2,"Kleingarten",400,20,150,"Offen",0,211.288726806641,30.2947788238525,67.3700790405273,67.669563293457,6987.28902140254,1,395646.96875,5817814.5,397646.96875,5815814.5,185,396646.96875,5816814.5,NA,NA,NA,NA
"413",1163,3,"Kleingarten",200,6,160,"Offen",0.6447793841362,685.455139160156,80.803466796875,57.9958152770996,10.9974536895752,8511.66723141778,1,395646.96875,5817814.5,397646.96875,5815814.5,185,396646.96875,5816814.5,NA,NA,NA,NA
"414",1683,4,"Kleingarten",340,20,100,"Offen",0.414143979549408,688.870727539062,77.7956466674805,57.3606643676758,12.4829931259155,8520.51255642243,1,395646.96875,5817814.5,397646.96875,5815814.5,185,396646.96875,5816814.5,NA,NA,NA,NA
"415",1832,5,"Wohngrundstueck",80,1,100,"Keiner",146.458526611328,111.079933166504,82.790885925293,51.4154052734375,5.55151176452637,8630.98036097553,1,395646.96875,5817814.5,397646.96875,5815814.5,185,396646.96875,5816814.5,NA,NA,NA,NA
"416",230,1,"Kleingarten",330,6,120,"Geschlossen",0,960.031433105469,54.194953918457,70.0089263916016,54.9953384399414,6018.26490928026,1,395646.96875,5815814.5,397646.96875,5813814.5,186,396646.96875,5814814.5,1,1,1,0
"417",343,1,"Kleingarten",370,15,85,"Geschlossen",49.8919219970703,949.968078613281,66.7146530151367,71.0367736816406,33.183895111084,6108.65404806517,1,395646.96875,5815814.5,397646.96875,5813814.5,186,396646.96875,5814814.5,NA,NA,NA,NA
"418",1147,3,"Kleingarten",240,15,110,"Geschlossen",0,806.403076171875,45.1367340087891,69.6182556152344,48.0691947937012,5855.28426849154,1,395646.96875,5815814.5,397646.96875,5813814.5,186,396646.96875,5814814.5,1,1,1,1
"419",1263,3,"Kleingarten",300,25,100,"Offen",115.429420471191,686.527770996094,56.3828887939453,59.6780052185059,38.3652572631836,5018.43144344463,1,395646.96875,5815814.5,397646.96875,5813814.5,186,396646.96875,5814814.5,0,0,0,1
"420",231,1,"Wohngrundstueck",520,60,200,"Keiner",37.1373977661133,461.409606933594,67.2951507568359,56.6929550170898,40.8533973693848,3192.69488716426,1,395646.96875,5813814.5,397646.96875,5811814.5,187,396646.96875,5812814.5,NA,NA,NA,NA
"421",344,1,"Wohngrundstueck",1000,25,90,"Offen",37.5068244934082,764.830444335938,57.3066864013672,62.2692756652832,41.1621360778809,3417.81474830333,1,395646.96875,5813814.5,397646.96875,5811814.5,187,396646.96875,5812814.5,NA,NA,NA,NA
"422",471,2,"Wohngrundstueck",400,25,0,"Offen",35.0148620605469,635.263549804688,55.6977424621582,56.2554321289062,44.8659057617188,3346.00356041573,1,395646.96875,5813814.5,397646.96875,5811814.5,187,396646.96875,5812814.5,NA,NA,NA,NA
"423",1438,4,"Kleingarten",240,2,140,"Geschlossen",0.814778089523315,206.268753051758,54.7853469848633,68.3550338745117,49.5480117797852,4168.89178200963,1,395646.96875,5813814.5,397646.96875,5811814.5,187,396646.96875,5812814.5,NA,NA,NA,NA
"424",1878,5,"Kleingarten",600,10,150,"Geschlossen",3.4463050365448,1051.96813964844,62.0427322387695,62.6726760864258,44.8146896362305,3720.40327209122,1,395646.96875,5813814.5,397646.96875,5811814.5,187,396646.96875,5812814.5,NA,NA,NA,NA
"425",232,1,"Wohngrundstueck",900,30,150,"Offen",28.1440086364746,841.45556640625,63.4189186096191,55.3773155212402,40.1261100769043,1948.46040239597,1,395646.96875,5811814.5,397646.96875,5809814.5,188,396646.96875,5810814.5,0,1,0,0
"426",474,2,"Wohngrundstueck",400,30,200,"Geschlossen",93.5030059814453,766.651611328125,69.7891693115234,52.603328704834,34.9813804626465,2161.4276440528,1,395646.96875,5811814.5,397646.96875,5809814.5,188,396646.96875,5810814.5,NA,NA,NA,NA
"427",475,2,"Wohngrundstueck",680,20,100,"Offen",56.6604309082031,924.49267578125,60.7075309753418,54.9067268371582,48.6006202697754,1917.87701169816,1,395646.96875,5811814.5,397646.96875,5809814.5,188,396646.96875,5810814.5,NA,NA,NA,NA
"428",233,1,"Kleingarten",600,20,110,"Offen",6.48487043380737,155.033432006836,47.7839202880859,48.6141510009766,54.9991760253906,1121.56281064426,1,395646.96875,5809814.5,397646.96875,5807814.5,189,396646.96875,5808814.5,NA,NA,NA,NA
"429",346,1,"Wohngrundstueck",50,30,0,"Keiner",44.1281204223633,655.525268554688,57.0248832702637,59.4615707397461,38.6412582397461,1795.61776019533,1,395646.96875,5809814.5,397646.96875,5807814.5,189,396646.96875,5808814.5,NA,NA,NA,NA
"430",477,2,"Wohngrundstueck",350,0,120,"Keiner",32.0978622436523,965.476867675781,58.6157722473145,49.2258605957031,32.5446357727051,794.623434244281,1,395646.96875,5809814.5,397646.96875,5807814.5,189,396646.96875,5808814.5,NA,NA,NA,NA
"431",480,2,"Wohngrundstueck",1000,60,110,"Geschlossen",25.9295635223389,1046.26379394531,60.1655044555664,55.563175201416,24.7187881469727,730.097202611008,1,395646.96875,5809814.5,397646.96875,5807814.5,189,396646.96875,5808814.5,NA,NA,NA,NA
"432",1442,4,"Wohngrundstueck",600,20,140,"Offen",41.5058479309082,479.047027587891,60.8229179382324,54.0407829284668,36.6467628479004,972.890258009446,1,395646.96875,5809814.5,397646.96875,5807814.5,189,396646.96875,5808814.5,NA,NA,NA,NA
"433",234,1,"Wohngrundstueck",450,10,140,"Geschlossen",33.3499984741211,116.385513305664,32.0327186584473,41.7827453613281,5.09831094741821,84.96907044981,1,395646.96875,5807814.5,397646.96875,5805814.5,190,396646.96875,5806814.5,NA,NA,NA,NA
